Hs-DDX55,2000,1000,T022506-DDX55,"p1@DDX55"
rank,ID,Fabs,Frel,association_with_transcript,entrezgene_id,hgnc_id,uniprot_id,gene_name,description,type
1,T006265,t022506,2,010.0000,1.0,p1@SUPV3L1,6832,11471,Q8IYB8,SUPV3L1,"Suv3 like RNA helicase","gene with protein product"
1219,T022506,t120952,271.0000,0.134825870647,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1220,T022506,t091308,269.0000,0.134298552172,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1221,T022506,t152837,269.0000,0.13376429637,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1222,T022506,t144477,268.0000,0.133532635775,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1223,T022506,t192797,268.0000,0.133267031328,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1224,T022506,t158695,267.0000,0.132901941264,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1225,T022506,t135714,264.0000,0.131736526946,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1226,T022506,t152731,264.0000,0.131277971159,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1227,T022506,t053388,262.0000,0.130803794309,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1228,T022506,t183062,262.0000,0.130608175474,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1229,T022506,t176661,262.0000,0.130478087649,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1230,T022506,t190514,260.0000,0.1296111665,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1231,T022506,t199532,259.0000,0.129241516966,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1232,T022506,t133319,260.0000,0.128904313337,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1233,T022506,t040241,258.0000,0.128358208955,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1234,T022506,t050459,257.0000,0.127988047809,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1235,T022506,t085811,256.0000,0.127744510978,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1236,T022506,t109141,257.0000,0.12773359841,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1237,T011119,t022506,256.0000,0.127426580388,p1@RNU1-21P,,41947,,RNU1-21P,"RNA, U1 small nuclear 21, pseudogene",pseudogene
1238,T022506,t128627,256.0000,0.12736318408,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1239,T022506,t138791,256.0000,0.127236580517,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1240,T022506,t144724,255.0000,0.126928820309,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1241,T022506,t062091,254.0000,0.126620139581,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1242,T022506,t071275,255.0000,0.126613704071,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1243,T019207,t022506,253.0000,0.125996015936,p1@CREBZF,58487,24905,"E9PIM0,Q9NS37",CREBZF,"CREB/ATF bZIP transcription factor","gene with protein product"
1244,T010579,t022506,253.0000,0.125933300149,p1@DPAGT1,1798,2995,F8WE55,DPAGT1,"dolichyl-phosphate N-acetylglucosaminephosphotransferase 1","gene with protein product"
1245,T022506,t117888,252.0000,0.125811283075,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1246,T022506,t078701,252.0000,0.125685785536,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1247,T015742,t022506,251.0000,0.12493777999,p3@RAB3IL1,5866,9780,,RAB3IL1,"RAB3A interacting protein like 1","gene with protein product"
1248,T022506,t116193,251.0000,0.124689518132,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1249,T022506,t189969,249.0000,0.124251497006,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1250,T022506,t125869,248.0000,0.123629112662,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1251,T022506,t037348,248.0000,0.123321730482,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1252,T020316,t022506,247.0000,0.123130608175,p1@C12orf73,728568,34450,"F8VS87,G3V1W1,F8VXG8,Q69YU5",C12orf73,"chromosome 12 open reading frame 73","gene with protein product"
1253,T022506,t030566,246.0000,0.122509960159,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1254,T022506,t198757,245.0000,0.122072745391,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1255,T022506,t199571,245.0000,0.122072745391,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1256,T022506,t161517,244.0000,0.121756487026,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1257,T022506,t106807,242.0000,0.120698254364,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1258,T022506,t060072,242.0000,0.120517928287,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1259,T022506,t081489,241.0000,0.120019920319,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1260,T022506,t100535,240.0000,0.119581464873,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1261,T022506,t197045,240.0000,0.119343610144,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1262,T006892,t022506,239.0000,0.118964659034,p1@AP3M1,26985,569,Q9Y2T2,AP3M1,"adaptor related protein complex 3 mu 1 subunit","gene with protein product"
1263,T022506,t193119,238.0000,0.118231495281,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1264,T022506,t070086,237.0000,0.117969138875,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1265,T022506,t109523,236.0000,0.116831683168,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1266,T022506,t028294,235.0000,0.116799204771,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1267,T022506,t154607,234.0000,0.116417910448,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1268,T022506,t173350,232.0000,0.115480338477,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1269,T022506,t155731,231.0000,0.115269461078,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1270,T022506,t130400,230.0000,0.114942528736,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1271,T022506,t145540,231.0000,0.114526524541,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1272,T022506,t078598,230.0000,0.114257327372,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1273,T015972,t022506,229.0000,0.113987058238,p1@INTS5,80789,29352,Q6P9B9,INTS5,"integrator complex subunit 5","gene with protein product"
1274,T022506,t057477,228.0000,0.113545816733,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1275,T014794,t022506,227.0000,0.112991538079,p1@FNBP4,23360,19752,Q8N3X1,FNBP4,"formin binding protein 4","gene with protein product"
1276,T022506,t198103,226.0000,0.112605879422,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1277,T019670,t022506,226.0000,0.112493777999,p3@PIWIL4,143689,18444,Q7Z3Z4,PIWIL4,"piwi like RNA-mediated gene silencing 4","gene with protein product"
1278,T022506,t050037,224.0000,0.111553784861,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1279,T022506,t188296,223.0000,0.111055776892,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1280,T022506,t111002,221.0000,0.110334498253,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1281,T022506,t094800,222.0000,0.110283159463,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1282,T022506,t025440,221.0000,0.110169491525,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1283,T022506,t022518,220.0000,0.109835247129,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1284,T015933,t022506,220.0000,0.109452736318,p9@MTA2,9219,7411,,MTA2,"metastasis associated 1 family member 2","gene with protein product"
1285,T022506,t167015,219.0000,0.109172482552,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1286,T022506,t044883,219.0000,0.108901044257,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1287,T022506,t122327,218.0000,0.108728179551,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1288,T022506,t052692,217.0000,0.108283433134,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1289,T022506,t101029,217.0000,0.108013937282,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1290,T022506,t098484,217.0000,0.107960199005,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1291,T022506,t159367,217.0000,0.107906514172,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1292,T022506,t078818,215.0000,0.106965174129,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1293,T022506,t055278,214.0000,0.106626806178,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1294,T022506,t060616,214.0000,0.106520657043,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1295,T022506,t044203,213.0000,0.106128550075,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1296,T022506,t055036,213.0000,0.106075697211,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1297,T022506,t141376,213.0000,0.105864811133,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1298,T022506,t093328,212.0000,0.105788423154,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1299,T022506,t045654,212.0000,0.105577689243,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1300,T014168,t022506,212.0000,0.105315449578,p6@PKP3,11187,9025,E9PKC4,PKP3,"plakophilin 3","gene with protein product"
1301,T022506,t135860,210.0000,0.104529616725,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1302,T022506,t064152,210.0000,0.104373757455,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1303,T022506,t087276,209.0000,0.104083665339,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1304,T022506,t051711,208.0000,0.103482587065,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1305,T022506,t091100,208.0000,0.103328365623,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1306,T022506,t031924,205.0000,0.102142501246,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1307,T022506,t149740,205.0000,0.102091633466,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1308,T022506,t055072,204.0000,0.101391650099,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1309,T022506,t056637,202.0000,0.10084872691,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1310,T022506,t159543,202.0000,0.100697906281,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1311,T022506,t049891,202.0000,0.100647732935,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1312,T022506,t107185,202.0000,0.100647732935,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1313,T022506,t162894,202.0000,0.100647732935,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1314,T022506,t093482,200.0000,0.0994035785288,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1315,T022506,t085483,199.0000,0.0992518703242,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1316,T022506,t134098,199.0000,0.0992023928215,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1317,T022506,t036515,199.0000,0.0989065606362,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1318,T022506,t093776,197.0000,0.0980099502488,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1319,T022506,t093775,196.0000,0.0978043912176,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1320,T022506,t176403,196.0000,0.0975609756098,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1321,T022506,t121628,195.0000,0.0971115537849,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1322,T022506,t076613,194.0000,0.0967098703888,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1323,T022506,t063904,194.0000,0.0966616841056,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1324,T022506,t093779,194.0000,0.0965654554505,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1325,T022506,t176789,193.0000,0.0962593516209,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1326,T022506,t091780,193.0000,0.0959721531576,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1327,T022506,t124702,192.0000,0.0958562156765,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1328,T022506,t064978,192.0000,0.0956175298805,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1329,T022506,t088194,192.0000,0.0956175298805,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1330,T022506,t077186,192.0000,0.0955223880597,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1331,T022506,t065357,192.0000,0.0954748881154,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1332,T022506,t132316,190.0000,0.0948103792415,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1333,T022506,t195232,190.0000,0.0947630922693,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1334,T022506,t134171,190.0000,0.0946215139442,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1335,T022506,t106742,188.0000,0.0937655860349,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1336,T022506,t024496,186.0000,0.0928607089366,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1337,T000388,t022506,186.0000,0.0926756352765,p1@PPRC1,23082,30025,E7EVG6,PPRC1,"peroxisome proliferator-activated receptor gamma, coactivator-related 1","gene with protein product"
1338,T022506,t144542,186.0000,0.0925373134328,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1339,T022506,t050401,185.0000,0.09222333001,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1340,T022506,t191579,184.0000,0.0914967677772,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1341,T016721,t022506,183.0000,0.0912718204489,p1@SPDYC,387778,32681,Q5MJ68,SPDYC,"speedy/RINGO cell cycle regulator family member C","gene with protein product"
1342,T022506,t049809,183.0000,0.0911808669656,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1343,T022506,t198082,183.0000,0.0909542743539,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
1344,T022506,t078955,182.0000,0.0908183632735,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
