"entrezgene_id","hgnc_id","uniprot_id","gene_name","description","type"
"e:64849","h:14430","B4DIR8,B4E181,B4DF27,Q8WWT9","SLC13A3","solute carrier family 13 member 3","gene with protein product"
"e:51084","h:18246","Q9Y2S2","CRYL1","crystallin lambda 1","gene with protein product"
"e:476","h:799","P05023,E9PHR6","ATP1A1","ATPase Na+/K+ transporting subunit alpha 1","gene with protein product"
"e:7915","h:408","G5E949,P51649,Q546H9,Q8N3W6","ALDH5A1","aldehyde dehydrogenase 5 family member A1","gene with protein product"
"e:51078","h:23187","B5MCC0,Q8WY91","THAP4","THAP domain containing 4","gene with protein product"
"e:113278","h:16187","Q9NQ40","SLC52A3","solute carrier family 52 member 3","gene with protein product"
"e:6819","h:11456","B8ZZF7,B4DLP0,C9JSR0","SULT1C2","sulfotransferase family 1C member 2","gene with protein product"
"e:157567","h:27229","","ANKRD46","ankyrin repeat domain 46","gene with protein product"
"e:83699","h:15567","Q9UJC5","SH3BGRL2","SH3 domain binding glutamate rich protein like 2","gene with protein product"
"e:51090","h:18553","Q9Y342","PLLP","plasmolipin","gene with protein product"
"e:84532","h:16091","Q9NUB1","ACSS1","acyl-CoA synthetase short-chain family member 1","gene with protein product"
"e:10083","h:12597","Q9Y6N9,Q7RTU8","USH1C","USH1 protein network component harmonin","gene with protein product"
"e:6819","h:11456","C9JSR0","SULT1C2","sulfotransferase family 1C member 2","gene with protein product"
"e:6519","h:11025","G3V1I5","SLC3A1","solute carrier family 3 member 1","gene with protein product"
"e:6519","h:11025","Q07837,B8ZZK1,Q4J6B8,Q4J6B6,Q4J6B5","SLC3A1","solute carrier family 3 member 1","gene with protein product"
"e:115677","h:20203","","NOSTRIN","nitric oxide synthase trafficking","gene with protein product"
"e:5129","h:8751","D6R9B0,D6R9X1,D6RA44","CDK18","cyclin dependent kinase 18","gene with protein product"
"e:54664","h:22407","C9J998","TMEM106B","transmembrane protein 106B","gene with protein product"
"e:9514","h:24240","Q99999","GAL3ST1","galactose-3-O-sulfotransferase 1","gene with protein product"
"e:79993","h:26292","D6RHD0","ELOVL7","ELOVL fatty acid elongase 7","gene with protein product"
"e:64097","h:13278","","EPB41L4A","erythrocyte membrane protein band 4.1 like 4A","gene with protein product"
"e:55074","h:15822","E5RII8","OXR1","oxidation resistance 1","gene with protein product"
"e:10903","h:24307","A4FU01","MTMR11","myotubularin related protein 11","gene with protein product"
"e:5174","h:8821","A8MUH7,Q5T2W1","PDZK1","PDZ domain containing 1","gene with protein product"
"e:389084","h:33763","","C2orf82","chromosome 2 open reading frame 82","gene with protein product"
"e:79152","h:21197","","FA2H","fatty acid 2-hydroxylase","gene with protein product"
"e:146802","h:26439","C9JAE6,G3V1A2","SLC47A2","solute carrier family 47 member 2","gene with protein product"
"e:8664","h:3278","A8MWD3,B0QYA5,B4DVY1","EIF3D","eukaryotic translation initiation factor 3 subunit D","gene with protein product"
"e:115677","h:20203","F8WCW8,Q8IVI9","NOSTRIN","nitric oxide synthase trafficking","gene with protein product"
"e:120376","h:26978","A8K830","COLCA2","colorectal cancer associated 2","gene with protein product"
"e:148808","h:25433","B7Z8X3","MFSD4A","major facilitator superfamily domain containing 4A","gene with protein product"
"e:60592","h:20335","","SCOC","short coiled-coil protein","gene with protein product"
"e:79785","h:26213","G5EA41","RERGL","RERG like","gene with protein product"
"e:8437","h:9873","O95294","RASAL1","RAS protein activator like 1","gene with protein product"
"e:7532","h:12852","P61981","YWHAG","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein gamma","gene with protein product"
"e:66004","h:29604","","LYNX1","Ly6/neurotoxin 1","gene with protein product"
"e:26052","h:29125","Q9UQ16,C9JXE5,Q6P2G1","DNM3","dynamin 3","gene with protein product"
"e:65009","h:14466","B4DSW5,Q9ULP0,B4DK66,B7Z9X4","NDRG4","NDRG family member 4","gene with protein product"
"e:145581","h:20360","","LRFN5","leucine rich repeat and fibronectin type III domain containing 5","gene with protein product"
"e:155066","h:21723","F8WDM2,Q8NHE4","ATP6V0E2","ATPase H+ transporting V0 subunit e2","gene with protein product"
"e:3251","h:5157","P00492","HPRT1","hypoxanthine phosphoribosyltransferase 1","gene with protein product"
"e:6252","h:10467","A8MT72","RTN1","reticulon 1","gene with protein product"
"e:547","h:888","Q12756,F8W6F6","KIF1A","kinesin family member 1A","gene with protein product"
"e:84293","h:28651","A6NDF1,Q9BRX8","FAM213A","family with sequence similarity 213 member A","gene with protein product"
"e:146439","h:33584","","BICDL2","BICD family like cargo adaptor 2","gene with protein product"
"e:79870","h:14333","","BAALC","brain and acute leukemia, cytoplasmic","gene with protein product"
"e:10313","h:10469","F5H617,O95197","RTN3","reticulon 3","gene with protein product"
"e:155066","h:21723","F8WDM2","ATP6V0E2","ATPase H+ transporting V0 subunit e2","gene with protein product"
"e:53616","h:201","E7EPF1,Q9P0K1,Q08AL8","ADAM22","ADAM metallopeptidase domain 22","gene with protein product"
"e:2781","h:4395","P19086","GNAZ","G protein subunit alpha z","gene with protein product"
"e:1780","h:2963","C9J3E7","DYNC1I1","dynein cytoplasmic 1 intermediate chain 1","gene with protein product"
"e:29887","h:14974","C9JUQ6","SNX10","sorting nexin 10","gene with protein product"
"e:3765","h:6270","Q92806","KCNJ9","potassium voltage-gated channel subfamily J member 9","gene with protein product"
"e:9962","h:10973","B4DJZ1","SLC23A2","solute carrier family 23 member 2","gene with protein product"
"e:51555","h:30024","","PEX5L","peroxisomal biogenesis factor 5 like","gene with protein product"
"e:10687","h:9159","","PNMA2","paraneoplastic Ma antigen 2","gene with protein product"
"e:140735","h:24596","Q96FJ2","DYNLL2","dynein light chain LC8-type 2","gene with protein product"
"e:6855","h:11506","G5E9A2,F2Z3E1,P08247,B7Z359","SYP","synaptophysin","gene with protein product"
"e:7226","h:12339","O94759","TRPM2","transient receptor potential cation channel subfamily M member 2","gene with protein product"
"e:9143","h:11501","Q96L30","SYNGR3","synaptogyrin 3","gene with protein product"
"e:266812","h:19968","F5H3H0","NAP1L5","nucleosome assembly protein 1 like 5","gene with protein product"
"e:79627","h:21378","Q5TC84","OGFRL1","opioid growth factor receptor like 1","gene with protein product"
"e:9892","h:14986","O60641","SNAP91","synaptosome associated protein 91","gene with protein product"
"e:30818","h:15523","","KCNIP3","potassium voltage-gated channel interacting protein 3","gene with protein product"
"e:492","h:816","Q16720","ATP2B3","ATPase plasma membrane Ca2+ transporting 3","gene with protein product"
"e:51761","h:13533","Q9NTI2,Q6ZSP3,Q6ZU25","ATP8A2","ATPase phospholipid transporting 8A2","gene with protein product"
"e:138046","h:27036","E5RJ39","RALYL","RALY RNA binding protein-like","gene with protein product"
"e:478","h:801","P13637,C9JBU2,B7Z2T0,B3KNQ8","ATP1A3","ATPase Na+/K+ transporting subunit alpha 3","gene with protein product"
"e:26047","h:13830","Q9UHC6,B2RCH4","CNTNAP2","contactin associated protein-like 2","gene with protein product"
"e:5590","h:9412","Q05513","PRKCZ","protein kinase C zeta","gene with protein product"
"e:29944","h:18742","Q9UL41","PNMA3","paraneoplastic Ma antigen 3","gene with protein product"
"e:402117","h:37203","B2RUY7,B7ZW27","VWC2L","von Willebrand factor C domain containing protein 2-like","gene with protein product"
"e:9915","h:16876","Q7Z3A3","ARNT2","aryl hydrocarbon receptor nuclear translocator 2","gene with protein product"
"e:11041","h:15685","B4DGI0","B4GAT1","beta-1,4-glucuronyltransferase 1","gene with protein product"
"e:9829","h:15469","D3DQ66,O75061","DNAJC6","DnaJ heat shock protein family (Hsp40) member C6","gene with protein product"
"e:333","h:597","P51693","APLP1","amyloid beta precursor like protein 1","gene with protein product"
"e:117","h:242","B8ZZK3,P41586","ADCYAP1R1","ADCYAP receptor type I","gene with protein product"
"e:57628","h:20823","","DPP10","dipeptidyl peptidase like 10","gene with protein product"
"e:26232","h:13581","C9JQC5","FBXO2","F-box protein 2","gene with protein product"
"e:161145","h:20130","","TMEM229B","transmembrane protein 229B","gene with protein product"
"e:117","h:242","P41586,Q17S10,B7ZLA7,B8ZZK3","ADCYAP1R1","ADCYAP receptor type I","gene with protein product"
"e:2254","h:3687","P31371","FGF9","fibroblast growth factor 9","gene with protein product"
"e:222553","h:21483","Q5T1Q4","SLC35F1","solute carrier family 35 member F1","gene with protein product"
"e:2775","h:4389","P09471,B3KP89,Q8N6I9,Q6AWC5","GNAO1","G protein subunit alpha o1","gene with protein product"
"e:29993","h:8570","Q5TZC3,Q9BY11","PACSIN1","protein kinase C and casein kinase substrate in neurons 1","gene with protein product"
"e:4135","h:6868","Q6ZWB8","MAP6","microtubule associated protein 6","gene with protein product"
"e:6623","h:11141","F8W754","SNCG","synuclein gamma","gene with protein product"
"e:26507","h:102","Q9NRU3","CNNM1","cyclin and CBS domain divalent metal cation transport mediator 1","gene with protein product"
"e:55531","h:25334","G5E9S5","ELMOD1","ELMO domain containing 1","gene with protein product"
"e:50632","h:17938","Q9NYX4","CALY","calcyon neuron specific vesicular protein","gene with protein product"
"e:100507524","h:41048","","ARHGEF26-AS1","ARHGEF26 antisense RNA 1","RNA, long non-coding"
"e:801,e:805,e:808","h:1442,h:1445,h:1449","E7ETZ0,P62158","CALM1","calmodulin 1","gene with protein product"
"e:5602","h:6872","P53779","MAPK10","mitogen-activated protein kinase 10","gene with protein product"
"e:90362","h:28587","","FAM110B","family with sequence similarity 110 member B","gene with protein product"
"e:222008","h:28499","F8W8J5","VSTM2A","V-set and transmembrane domain containing 2A","gene with protein product"
"e:80763","h:28139","","SPX","spexin hormone","gene with protein product"
"e:9604","h:10058","Q9UBS8","RNF14","ring finger protein 14","gene with protein product"
"e:9550","h:864","O75348,Q6IB33","ATP6V1G1","ATPase H+ transporting V1 subunit G1","gene with protein product"
"e:4710","h:7699","B2RUY3,O95168","NDUFB4","NADH:ubiquinone oxidoreductase subunit B4","gene with protein product"
"e:407738","h:21587","","FAM19A1","family with sequence similarity 19 member A1, C-C motif chemokine like","gene with protein product"
"e:10286","h:975","O75934,B2R7W3","BCAS2","BCAS2, pre-mRNA processing factor","gene with protein product"
"e:123228","h:22992","Q96LD8,A8K8D3","SENP8","SUMO/sentrin peptidase family member, NEDD8 specific","gene with protein product"
"e:29964","h:16805","","PRICKLE4","prickle planar cell polarity protein 4","gene with protein product"
"e:4208","h:6996","Q06413","MEF2C","myocyte enhancer factor 2C","gene with protein product"
"e:79703","h:26197","","C11orf80","chromosome 11 open reading frame 80","gene with protein product"
"e:8799","h:8853","O96011","PEX11B","peroxisomal biogenesis factor 11 beta","gene with protein product"
"e:79955","h:26257","Q9H5P4","PDZD7","PDZ domain containing 7","gene with protein product"
"e:1781","h:2964","F8W8S0","DYNC1I2","dynein cytoplasmic 1 intermediate chain 2","gene with protein product"
"e:2897","h:4579","E9PD61","GRIK1","glutamate ionotropic receptor kainate type subunit 1","gene with protein product"
"e:254887","h:28654","C9JPJ8","ZDHHC23","zinc finger DHHC-type containing 23","gene with protein product"
"e:9776","h:29091","O75143,A8K0S6,E9PQZ8,Q53EN6,B4DFI4","ATG13","autophagy related 13","gene with protein product"
"e:254778","h:28498","E5RJS6","C8orf46","chromosome 8 open reading frame 46","gene with protein product"
"e:84896","h:25903","Q8NBU5","ATAD1","ATPase family, AAA domain containing 1","gene with protein product"
"e:25897","h:13432","E5RJH6","RNF19A","ring finger protein 19A, RBR E3 ubiquitin protein ligase","gene with protein product"
"e:2897","h:4579","P39086,E7EPZ0","GRIK1","glutamate ionotropic receptor kainate type subunit 1","gene with protein product"
"","h:10248","","RNY5","RNA, Ro-associated Y5","RNA, Y"
"e:2531","h:4021","B4DMX0","KDSR","3-ketodihydrosphingosine reductase","gene with protein product"
"e:717","h:1248","B3KTX9,B4DQI1,E9PDZ0","C2","complement C2","gene with protein product"
"","h:42508","","RNU4-10P","RNA, U4 small nuclear 10, pseudogene","pseudogene"
"e:285636","h:27750","","C5orf51","chromosome 5 open reading frame 51","gene with protein product"
"e:50484","h:17296","","RRM2B","ribonucleotide reductase regulatory TP53 inducible subunit M2B","gene with protein product"
"e:23332","h:17088","E7EUA5","CLASP1","cytoplasmic linker associated protein 1","gene with protein product"
"e:11160","h:1356","E5RHW4,O94905","ERLIN2","ER lipid raft associated 2","gene with protein product"
"e:375248","h:24079","A6QL64","ANKRD36","ankyrin repeat domain 36","gene with protein product"
"e:1201","h:2074","O95090,Q13286,Q549S9,Q2TA70,O95086,O95091","CLN3","CLN3, battenin","gene with protein product"
"e:57468","h:13818","Q9H2X9","SLC12A5","solute carrier family 12 member 5","gene with protein product"
"e:53371","h:17359","E7EUM5,D6RFI8,D6RBF7,D6RB65,D6RAH0,B4DT35","NUP54","nucleoporin 54","gene with protein product"
"e:5195","h:8856","F5H4J2,O75381","PEX14","peroxisomal biogenesis factor 14","gene with protein product"
"e:2629","h:4177","P04062","GBA","glucosylceramidase beta","gene with protein product"
"e:5211","h:8876","P17858,E9PDI3,F8WEU2,F5H3H2,Q7L2M7","PFKL","phosphofructokinase, liver type","gene with protein product"
"e:5524","h:9308","Q68CR8,Q5T948,B4DZF8","PTPA","protein phosphatase 2 phosphatase activator","gene with protein product"
"e:4666","h:7629","F8W1N5,F8W029,F8VZJ2,F8VU71","NACA","nascent polypeptide-associated complex alpha subunit","gene with protein product"
"e:79095","h:17823","Q9BUW7","C9orf16","chromosome 9 open reading frame 16","gene with protein product"
"e:256281","h:20141","O95848,B3KXY7,F8VU44","NUDT14","nudix hydrolase 14","gene with protein product"
"e:8659","h:406","P30038","ALDH4A1","aldehyde dehydrogenase 4 family member A1","gene with protein product"
"e:2948","h:4636","Q4JNT8","GSTM4","glutathione S-transferase mu 4","gene with protein product"
"e:84945","h:20293","Q7L211","ABHD13","abhydrolase domain containing 13","gene with protein product"
"e:57175","h:2253","E7EW44,F5H0D2","CORO1B","coronin 1B","gene with protein product"
"e:10999","h:10998","Q6P1M0","SLC27A4","solute carrier family 27 member 4","gene with protein product"
"e:93185","h:17813","","IGSF8","immunoglobulin superfamily member 8","gene with protein product"
"e:51187","h:18479","Q9UHA3","RSL24D1","ribosomal L24 domain containing 1","gene with protein product"
"e:155185","h:22231","B3KRS0","AMZ1","archaelysin family metallopeptidase 1","gene with protein product"
"e:90956","h:19039","Q7Z695,C9JE15,A4D1T6","ADCK2","aarF domain containing kinase 2","gene with protein product"
"e:284352","h:27607","B5MDA4","PPP1R37","protein phosphatase 1 regulatory subunit 37","gene with protein product"
"e:200035","h:26618","P0C025","NUDT17","nudix hydrolase 17","gene with protein product"
"e:6224","h:10405","E5RJX2","RPS20","ribosomal protein S20","gene with protein product"
"e:3421","h:5386","E7EQB8,E9PCL6","IDH3G","isocitrate dehydrogenase 3 (NAD(+)) gamma","gene with protein product"
"e:51024","h:21689","Q9Y3D6","FIS1","fission, mitochondrial 1","gene with protein product"
"e:9702","h:30794","F5GXS6","CEP57","centrosomal protein 57","gene with protein product"
"e:23558","h:12738","A6NG10,B4DV07,E7EX86,B4DFG2","WBP2","WW domain binding protein 2","gene with protein product"
"e:6229","h:10411","P62847","RPS24","ribosomal protein S24","gene with protein product"
"e:79137","h:28450","F8WAL5,Q8NC44","FAM134A","family with sequence similarity 134 member A","gene with protein product"
"e:79701","h:26174","Q6PK18","OGFOD3","2-oxoglutarate and iron dependent oxygenase domain containing 3","gene with protein product"
"e:80020","h:26264","B0QYA2,Q8IWF2","FOXRED2","FAD dependent oxidoreductase domain containing 2","gene with protein product"
"e:256281","h:20141","O95848","NUDT14","nudix hydrolase 14","gene with protein product"
"e:90231","h:28513","Q8IYS2","KIAA2013","KIAA2013","gene with protein product"
"e:6206","h:10385","P25398","RPS12","ribosomal protein S12","gene with protein product"
